Employee_ID,Age,Department,Satisfaction_Level,Last_Evaluation,Projects,Average_Monthly_Hours,Years_at_Company,Left
878653,45.0,,0.46,0.58,3.0,999,8.0,0.0
62911,43.0,finanCe,0.94,0.11,,252,8.0,1.0
237576,,,0.37,0.53,,999,,
348045,47.0,Operations,0.61,0.5,,999,,
949485,25.0,Hr,0.94,0.85,,999,6.0,1.0
418410,30.0,,0.67,0.89,,170,,1.0
908218,,IT,0.76,0.7,2.0,999,,0.0
857687,28.0,Operations,0.55,0.27,,257,,1.0
278065,47.0,,0.87,0.68,,153,9.0,
831904,28.0,,0.6,0.24,,198,8.0,1.0
270855,37.0,IT,0.13,0.36,3.0,999,4.0,
106891,36.0,Operations,0.09,0.29,6.0,999,,0.0
641256,,HR,0.1,0.11,,999,4.0,1.0
829572,,finanCe,0.47,0.5,2.0,225,,1.0
947034,28.0,finanCe,0.68,0.34,6.0,254,8.0,0.0
892931,,finanCe,0.73,0.22,,306,2.0,
528455,,HR,0.95,0.84,,205,,1.0
71842,41.0,Hr,0.2,0.68,,276,10.0,1.0
362864,,HR,0.98,0.88,4.0,302,5.0,
841093,,Hr,0.0,0.14,4.0,309,,
392629,31.0,,0.84,0.14,4.0,999,,1.0
234622,,HR,0.07,0.44,7.0,291,,1.0
969847,,IT,0.66,0.19,,999,5.0,1.0
396620,49.0,IT,0.41,0.89,3.0,999,,0.0
799491,26.0,Sales,0.33,0.39,5.0,199,8.0,1.0
914694,44.0,Operations,0.24,0.49,,286,,1.0
234203,30.0,Sales,0.4,0.52,,999,6.0,
680295,,Sales,0.61,0.07,,999,,0.0
407138,,Hr,0.44,0.83,,175,2.0,
855712,38.0,HR,0.97,0.78,,999,7.0,1.0
825018,,HR,0.39,0.89,4.0,999,,
121728,26.0,IT,0.27,0.44,2.0,999,,0.0
555335,,HR,0.6,0.45,6.0,999,,
366237,26.0,Sales,1.0,0.41,5.0,999,,0.0
911007,,Hr,0.94,0.8,2.0,194,3.0,1.0
926343,36.0,Hr,0.86,0.15,2.0,178,8.0,
340619,,Sales,0.59,0.44,5.0,199,,0.0
222103,55.0,HR,0.54,0.67,4.0,999,,1.0
755003,,IT,0.46,0.75,7.0,999,10.0,0.0
899164,,IT,0.83,0.2,7.0,275,8.0,
535647,23.0,,0.61,0.87,,999,,
898680,59.0,IT,0.49,0.68,4.0,156,,0.0
75758,,IT,0.03,0.64,6.0,999,,
564803,,HR,0.32,0.04,,999,8.0,1.0
408346,,HR,0.11,0.87,,999,8.0,0.0
878465,28.0,Operations,0.68,0.88,,999,1.0,0.0
576977,,HR,0.58,0.95,2.0,169,9.0,
801429,,Hr,0.19,0.42,,999,9.0,
507989,40.0,Hr,0.14,0.73,,192,,
479501,59.0,Operations,0.89,0.61,4.0,185,3.0,1.0
178111,,IT,0.92,0.96,4.0,999,,0.0
724438,36.0,Operations,0.45,0.86,7.0,999,,1.0
172728,50.0,IT,0.55,0.33,,999,3.0,
86786,42.0,finanCe,0.76,0.41,,162,8.0,1.0
125619,,HR,0.2,0.12,,999,10.0,0.0
793693,46.0,IT,0.79,0.49,2.0,276,,
821784,,Sales,0.6,0.47,6.0,999,9.0,1.0
331835,38.0,IT,0.62,0.2,,198,,
121366,,Finance,0.75,0.56,,999,10.0,0.0
256136,,Sales,0.92,0.23,,999,,
444061,50.0,Sales,0.46,0.75,3.0,999,,0.0
561340,33.0,IT,0.77,0.95,,236,,
986191,,finanCe,0.22,0.57,5.0,999,1.0,
558321,,finanCe,0.17,0.39,2.0,999,,
143753,57.0,Operations,0.9,0.42,,999,,0.0
605320,23.0,Operations,0.82,0.59,2.0,224,,0.0
93756,,IT,0.03,0.85,7.0,999,7.0,
980149,45.0,Hr,0.13,0.97,7.0,179,5.0,0.0
981646,,Sales,0.18,0.18,5.0,166,,
829989,51.0,finanCe,0.46,0.85,6.0,999,,
661443,27.0,finanCe,0.64,0.07,,999,,1.0
871016,,IT,0.46,0.23,2.0,999,3.0,0.0
627047,46.0,HR,0.95,0.8,,999,,1.0
573817,45.0,IT,0.41,0.04,,238,1.0,0.0
412017,,,0.76,0.35,7.0,230,8.0,1.0
570584,,Hr,0.41,0.61,,292,,0.0
683243,57.0,Sales,0.95,0.8,,999,,0.0
990965,50.0,Hr,0.09,0.3,4.0,999,9.0,1.0
11863,46.0,Operations,0.07,0.45,,216,,
367736,,finanCe,0.08,0.58,,264,7.0,1.0
724078,56.0,finanCe,0.16,0.39,,999,,1.0
420093,33.0,HR,0.55,0.08,3.0,170,4.0,0.0
911821,,Finance,0.15,0.69,6.0,227,,
17027,,HR,0.33,0.31,7.0,173,10.0,0.0
257394,,Hr,0.68,0.07,,999,,
190112,,,0.41,0.84,,999,2.0,0.0
826115,,Finance,0.22,0.44,5.0,200,8.0,1.0
903332,23.0,,0.54,0.66,7.0,260,,0.0
557719,30.0,,0.89,0.28,2.0,999,7.0,1.0
242116,,finanCe,0.43,0.79,4.0,274,10.0,0.0
631249,29.0,finanCe,0.97,0.62,5.0,234,3.0,1.0
681558,,Hr,0.13,0.28,6.0,271,,1.0
833936,,Finance,0.91,0.76,,283,,1.0
591435,27.0,,0.02,0.41,,168,3.0,
376190,,Sales,0.51,0.79,,999,,
197978,,,0.53,0.27,5.0,999,,1.0
412721,32.0,Operations,0.18,0.31,6.0,999,6.0,
282620,50.0,,0.16,0.65,,999,8.0,0.0
879881,23.0,Operations,0.78,0.13,,999,,0.0
666765,,Operations,0.96,0.76,4.0,169,,
898056,,HR,0.31,0.82,,999,1.0,0.0
775343,49.0,finanCe,0.04,0.8,,999,9.0,
86124,30.0,finanCe,1.0,0.14,,194,1.0,1.0
100899,36.0,IT,0.96,0.88,6.0,172,1.0,0.0
740459,42.0,HR,0.45,0.05,5.0,305,5.0,1.0
844270,37.0,Sales,0.2,0.4,,999,,
69541,,Hr,0.77,0.72,2.0,999,,0.0
454376,,HR,0.53,0.3,,999,2.0,
466035,50.0,IT,0.14,0.99,4.0,999,,
99120,53.0,HR,0.1,0.64,,999,4.0,
611158,44.0,Hr,0.09,0.3,3.0,267,,0.0
328865,,finanCe,0.52,0.53,,999,,1.0
747210,51.0,,0.92,0.58,4.0,999,4.0,1.0
538818,47.0,HR,0.19,0.64,2.0,297,,1.0
37367,,HR,0.17,0.31,6.0,178,4.0,1.0
958417,26.0,finanCe,0.01,0.39,7.0,154,,0.0
144500,58.0,Finance,0.75,0.92,6.0,272,9.0,1.0
3506,,Finance,0.16,0.08,2.0,999,3.0,0.0
371547,33.0,Sales,0.46,0.61,3.0,999,1.0,
954608,,Operations,0.99,0.47,6.0,205,,
709515,,Hr,0.82,0.83,6.0,161,7.0,1.0
40796,,Finance,0.39,0.09,,201,,1.0
947334,51.0,Hr,0.68,0.7,5.0,250,4.0,0.0
467963,24.0,Hr,0.9,0.52,6.0,999,10.0,
388997,,Hr,0.3,0.16,5.0,999,8.0,0.0
778066,27.0,Operations,0.9,0.82,,999,10.0,1.0
743017,,,0.41,0.08,,309,,
797294,29.0,Hr,0.24,0.45,5.0,999,5.0,
660481,,IT,0.86,0.81,2.0,276,,
6351,,HR,0.31,0.01,,999,7.0,
310610,,Hr,0.73,0.71,6.0,160,4.0,1.0
114217,,Finance,0.09,0.99,2.0,999,,0.0
256306,24.0,Operations,0.7,0.66,,160,8.0,1.0
106110,56.0,Operations,0.31,0.99,5.0,290,,1.0
679972,,Finance,0.08,0.19,5.0,999,8.0,1.0
697189,,Operations,0.09,0.21,3.0,250,5.0,1.0
486071,52.0,Operations,0.85,0.46,2.0,230,4.0,1.0
397886,,HR,0.77,0.86,,181,6.0,
469635,31.0,HR,0.6,0.34,,999,6.0,0.0
64262,32.0,Hr,0.0,0.16,4.0,999,9.0,
666406,,Operations,0.69,0.32,,215,,1.0
907396,28.0,Finance,0.61,0.51,,267,5.0,0.0
308825,59.0,,0.07,0.84,3.0,155,1.0,1.0
475425,36.0,,0.94,0.33,,999,10.0,0.0
983848,44.0,IT,0.02,0.53,,217,8.0,0.0
524420,,HR,0.09,0.59,7.0,310,4.0,
827025,26.0,Hr,0.9,0.67,,206,10.0,0.0
809868,,IT,0.91,0.09,5.0,243,3.0,1.0
659462,,HR,0.04,0.8,5.0,209,9.0,
991457,60.0,Hr,0.88,0.38,6.0,273,,1.0
837118,27.0,Sales,0.1,0.64,2.0,225,2.0,0.0
33977,,HR,0.58,0.31,,171,2.0,1.0
948048,35.0,Sales,0.73,0.8,,301,,1.0
134130,,,0.55,0.28,,999,,
376276,,Operations,0.06,0.2,,255,,1.0
270347,,Hr,0.24,0.96,,999,5.0,0.0
299195,42.0,,0.31,0.76,6.0,999,,
795753,,IT,0.5,0.38,2.0,999,,1.0
181290,38.0,Finance,0.31,0.58,2.0,999,8.0,0.0
658611,,finanCe,0.78,0.09,6.0,999,,
891889,,HR,0.17,0.2,,189,7.0,0.0
429138,,finanCe,0.97,0.4,,999,,1.0
309714,36.0,IT,0.05,0.57,2.0,999,4.0,
840950,28.0,finanCe,0.66,0.89,7.0,999,5.0,0.0
35671,56.0,,0.8,0.44,4.0,999,5.0,1.0
247016,,,0.29,0.69,,999,,1.0
662300,,Operations,0.01,0.07,2.0,999,,1.0
364665,,IT,0.82,0.33,,999,5.0,1.0
27341,,IT,0.3,0.95,,999,,0.0
611609,,HR,0.11,0.22,,299,5.0,
106999,24.0,Hr,0.38,0.44,2.0,172,,1.0
716001,,Sales,0.39,0.19,,999,10.0,0.0
890506,26.0,Hr,0.03,0.85,,999,,
508292,34.0,Sales,0.05,0.68,5.0,224,3.0,
181896,,,0.5,0.21,3.0,999,5.0,
520451,,Operations,0.61,0.6,5.0,233,8.0,1.0
512749,,IT,0.89,0.91,,999,3.0,0.0
648033,,Hr,0.36,0.54,2.0,999,1.0,
825167,29.0,finanCe,0.27,0.32,,280,7.0,
27749,,finanCe,0.49,0.44,,290,1.0,0.0
964641,55.0,IT,0.65,0.02,2.0,999,,
628466,54.0,finanCe,0.86,0.2,7.0,184,3.0,
499034,39.0,finanCe,0.03,0.37,6.0,180,,0.0
946033,53.0,Hr,0.87,0.08,7.0,999,,0.0
995641,24.0,Finance,0.87,0.84,,999,9.0,0.0
957051,47.0,finanCe,0.33,0.74,,277,2.0,0.0
487200,,,0.25,0.64,3.0,241,6.0,0.0
308580,32.0,IT,0.78,0.06,,999,,0.0
177104,,Hr,0.95,0.88,,303,,
331364,,finanCe,0.56,0.09,3.0,999,9.0,
61846,43.0,Operations,0.36,0.75,,999,2.0,
573997,32.0,Operations,0.67,0.35,5.0,999,10.0,1.0
438434,,Operations,0.41,0.13,,268,7.0,
81192,,Hr,0.71,0.44,7.0,999,10.0,1.0
358083,55.0,HR,0.16,0.47,3.0,232,,0.0
305900,29.0,Operations,0.6,0.95,,198,10.0,0.0
126093,,IT,0.93,0.01,6.0,281,10.0,
83445,49.0,Sales,0.21,0.02,5.0,999,,
435477,,Sales,0.03,0.86,,999,,
228833,26.0,Hr,0.04,0.56,3.0,198,9.0,1.0
866982,28.0,IT,0.07,0.12,5.0,999,7.0,1.0
700967,58.0,finanCe,0.55,0.25,,157,8.0,1.0
605100,,HR,0.87,0.11,7.0,999,,
646624,,HR,0.22,0.53,2.0,999,,
749184,56.0,Operations,0.16,0.35,,999,,
827459,,Finance,0.38,0.28,4.0,183,2.0,
409295,,,0.24,0.25,,999,,1.0
511610,,Finance,0.1,0.6,3.0,999,,1.0
926478,43.0,Sales,0.62,0.55,,999,5.0,1.0
260159,,HR,0.34,0.39,5.0,999,2.0,
448025,,Hr,0.51,0.66,,999,8.0,0.0
441134,,Sales,0.25,0.21,2.0,211,9.0,
301004,,Hr,0.22,0.25,2.0,999,,
510004,,finanCe,0.28,0.81,6.0,999,,1.0
554244,48.0,finanCe,0.93,0.78,6.0,999,,0.0
414507,26.0,Sales,0.49,0.69,,150,4.0,
232669,,Hr,0.97,0.66,,194,,0.0
436779,33.0,Operations,0.29,0.68,,291,,
356540,,Hr,0.07,0.44,,999,,0.0
874704,,Operations,0.07,0.2,,999,,
469641,56.0,HR,0.44,0.19,,999,1.0,1.0
408199,43.0,Operations,0.94,0.92,6.0,999,3.0,
125840,,Finance,0.21,0.69,,999,5.0,
215986,,,0.57,0.08,5.0,282,,0.0
247740,,finanCe,0.8,0.5,,999,,1.0
115359,24.0,Finance,0.61,0.94,,999,6.0,1.0
731017,35.0,Hr,0.03,0.4,,260,,0.0
644376,,Operations,0.04,0.94,4.0,255,10.0,
390192,51.0,,0.59,0.26,,999,10.0,0.0
416498,23.0,IT,0.93,0.82,,182,,0.0
211221,59.0,Hr,0.45,0.17,,288,,0.0
597102,,Finance,0.77,0.7,5.0,999,,1.0
819168,52.0,Sales,0.98,0.42,,205,8.0,0.0
560179,56.0,Finance,0.85,0.03,,999,5.0,1.0
642463,,Operations,0.41,0.95,6.0,243,,0.0
756891,,Finance,0.17,0.11,,999,,0.0
203948,32.0,Operations,0.52,0.88,,999,,1.0
673452,,finanCe,0.57,0.28,4.0,174,2.0,0.0
832082,,Operations,0.44,0.53,,194,10.0,0.0
441254,,Sales,0.32,0.09,3.0,999,6.0,1.0
164776,51.0,IT,0.51,0.34,6.0,999,,0.0
497873,24.0,IT,0.27,0.26,4.0,999,,
859871,,Operations,0.04,0.0,3.0,156,9.0,
265663,29.0,IT,0.84,0.4,,999,,0.0
864701,60.0,Operations,0.1,0.97,2.0,999,,0.0
589096,,Hr,0.41,0.64,,999,4.0,1.0
183684,,IT,0.88,0.78,4.0,999,,
659113,,Hr,0.67,0.0,,226,,0.0
810850,,,0.59,0.75,,999,2.0,0.0
476143,,Sales,0.33,0.17,,183,7.0,
252280,,Operations,0.02,0.98,,999,,0.0
1338,56.0,IT,0.41,0.01,,999,2.0,0.0
563946,,Sales,0.4,0.93,4.0,219,6.0,0.0
375959,46.0,finanCe,0.88,0.37,2.0,999,,0.0
374674,,IT,0.15,0.34,,999,,0.0
956081,,IT,0.29,0.83,3.0,177,8.0,
882038,23.0,IT,0.0,0.09,3.0,999,,
690004,59.0,HR,0.2,0.09,4.0,999,,
719489,,Hr,0.79,0.97,,217,4.0,1.0
223327,,Hr,0.32,0.76,,999,9.0,1.0
249595,39.0,,0.68,0.61,,999,7.0,1.0
554571,,Sales,0.42,0.82,6.0,999,,1.0
303196,41.0,Operations,0.87,0.16,,211,6.0,0.0
450999,23.0,,0.63,0.75,,170,,
144338,23.0,Sales,0.26,0.05,2.0,999,6.0,
972815,,Hr,0.86,0.77,6.0,177,,
310369,,,0.92,0.49,4.0,309,,
288242,59.0,,0.49,0.82,6.0,295,10.0,
750540,54.0,IT,0.52,0.94,6.0,999,,1.0
417325,26.0,HR,0.62,0.16,,999,,0.0
140384,,Hr,0.06,0.54,2.0,288,8.0,1.0
678625,46.0,Operations,0.86,0.91,,245,,1.0
220047,33.0,Operations,0.9,0.73,,999,5.0,1.0
793015,43.0,HR,0.45,0.39,5.0,273,6.0,
318594,,finanCe,0.79,0.29,5.0,999,,
309447,49.0,Hr,0.77,0.32,,999,4.0,
799629,55.0,Sales,0.46,0.0,,999,5.0,0.0
822523,,Operations,0.23,0.17,,236,,0.0
668862,27.0,Finance,0.16,0.9,,999,,
418578,38.0,Operations,0.79,0.96,5.0,999,,1.0
935412,,Hr,0.76,0.69,3.0,999,10.0,0.0
504131,,finanCe,0.47,0.76,5.0,196,2.0,
779434,,Finance,0.8,0.42,4.0,999,,0.0
898362,,Operations,0.74,0.14,,239,,
29275,,Sales,0.46,0.44,5.0,308,,0.0
818907,38.0,HR,0.93,0.98,4.0,165,,1.0
933519,,IT,0.39,0.7,5.0,999,3.0,1.0
394641,,finanCe,0.35,0.81,,212,,0.0
235792,23.0,,0.42,0.07,4.0,229,8.0,0.0
361982,36.0,IT,0.38,0.2,5.0,287,6.0,1.0
400584,51.0,Operations,0.18,0.73,5.0,175,2.0,
743915,29.0,Sales,0.06,0.82,2.0,215,,0.0
533969,,Finance,0.07,0.57,3.0,292,,0.0
599996,25.0,HR,0.55,0.49,,999,,0.0
572990,22.0,finanCe,0.96,0.12,,267,2.0,0.0
372108,59.0,,0.52,0.38,5.0,218,2.0,0.0
473224,46.0,IT,0.08,0.44,,999,1.0,1.0
517167,42.0,HR,0.17,0.0,3.0,168,1.0,
279020,23.0,Operations,0.94,0.47,3.0,999,,
399212,,HR,0.71,0.36,3.0,186,1.0,0.0
518921,58.0,Hr,0.6,0.19,3.0,999,,1.0
444839,,IT,0.71,0.76,,999,3.0,
333240,29.0,IT,0.21,0.19,4.0,999,4.0,1.0
740115,30.0,HR,0.49,0.28,3.0,999,2.0,1.0
505539,46.0,finanCe,0.54,0.03,7.0,999,5.0,
77323,56.0,HR,0.07,0.28,,159,6.0,1.0
394720,28.0,finanCe,0.86,0.77,,243,5.0,1.0
406359,,,0.59,0.21,,999,,1.0
115314,,finanCe,0.5,0.83,,175,6.0,0.0
566729,,Hr,0.88,0.15,,222,7.0,0.0
286508,44.0,Finance,0.87,0.6,,999,,1.0
673519,45.0,,0.36,0.93,,298,1.0,1.0
90196,,IT,0.0,0.17,,999,,0.0
285173,,,0.2,0.74,6.0,210,,0.0
456312,,HR,0.56,0.38,6.0,999,,0.0
118199,,Hr,0.48,0.3,,263,8.0,1.0
377008,,IT,0.06,0.16,6.0,999,,1.0
678472,54.0,,0.1,0.69,,999,8.0,
561835,,Operations,0.43,0.18,,260,5.0,0.0
595313,,IT,0.9,0.5,5.0,999,,
27264,59.0,Operations,0.07,0.94,2.0,999,,
866933,39.0,finanCe,0.87,0.17,,227,,1.0
945762,,finanCe,0.84,0.39,,249,6.0,
235787,,Operations,0.68,0.43,3.0,999,,1.0
351255,34.0,Hr,0.89,0.31,4.0,999,,
636598,,IT,0.37,0.45,,249,9.0,1.0
103589,30.0,Operations,0.33,0.95,4.0,999,,1.0
695641,,Hr,0.35,0.68,,217,10.0,1.0
584607,,IT,0.59,0.69,7.0,999,3.0,
596583,42.0,HR,0.4,0.99,2.0,150,,
59899,35.0,,0.15,0.08,6.0,202,,0.0
482160,,Operations,0.01,0.08,4.0,309,,1.0
116381,35.0,IT,0.48,0.95,,274,4.0,1.0
147427,,,0.55,0.82,7.0,175,3.0,1.0
961393,,IT,0.25,0.48,,286,,
966557,,Hr,0.68,0.97,,223,4.0,1.0
118273,29.0,,0.75,0.21,2.0,151,8.0,1.0
862663,,,0.11,0.52,4.0,999,4.0,
823497,25.0,finanCe,0.26,0.36,,999,8.0,1.0
623796,34.0,HR,0.18,0.09,,999,,0.0
276893,51.0,Hr,0.13,0.31,7.0,999,7.0,
250922,,IT,0.07,0.84,,999,9.0,0.0
477648,,Finance,0.42,0.99,6.0,282,10.0,0.0
461400,,Operations,0.97,0.6,5.0,168,2.0,
848723,24.0,Sales,0.84,0.3,6.0,158,9.0,0.0
502762,48.0,IT,0.04,1.0,,270,,0.0
139843,,Operations,0.39,0.11,,999,,1.0
294447,,finanCe,0.39,0.33,,999,,1.0
140708,33.0,HR,0.1,0.42,7.0,999,,1.0
912125,,HR,0.4,0.18,,999,2.0,0.0
518565,,Operations,0.39,0.28,,999,3.0,
132355,30.0,IT,0.99,0.74,4.0,249,,1.0
632283,,Operations,0.52,0.91,3.0,999,2.0,0.0
865025,,HR,0.74,0.4,6.0,999,8.0,0.0
809358,,Hr,0.78,0.67,5.0,999,,
226851,31.0,HR,0.96,0.77,,298,1.0,0.0
872366,,,0.59,0.25,2.0,254,,0.0
589343,54.0,Finance,0.82,0.88,7.0,188,,
500675,44.0,Operations,0.81,0.12,5.0,999,,
599935,54.0,HR,0.64,0.85,4.0,245,,1.0
196509,,,0.57,0.6,,999,5.0,1.0
378743,,finanCe,0.69,0.5,3.0,220,,
826357,34.0,Sales,0.31,0.75,,246,7.0,0.0
986124,,Operations,0.23,0.82,,999,6.0,1.0
4148,,Finance,0.83,0.99,4.0,999,,1.0
17414,34.0,Finance,0.6,0.25,,196,3.0,1.0
744526,,,0.89,0.24,,228,4.0,0.0
293636,,Hr,0.97,0.03,,268,,1.0
936896,50.0,,0.75,0.1,,217,6.0,0.0
990247,,Finance,0.37,0.44,5.0,999,,
494828,,Sales,0.52,0.82,4.0,290,,1.0
853960,49.0,Finance,0.49,0.03,,308,,
686504,,Sales,0.34,0.13,,231,5.0,1.0
232126,22.0,,0.73,0.63,6.0,999,,
512624,41.0,IT,0.14,0.6,2.0,999,8.0,1.0
746705,,finanCe,0.87,0.79,2.0,999,,1.0
943296,,,0.54,0.81,4.0,999,,1.0
61592,42.0,HR,0.42,0.86,6.0,157,,
243837,,HR,0.4,0.18,5.0,298,,1.0
443697,,Hr,0.44,0.05,2.0,288,,
765067,,Hr,0.73,0.65,,215,7.0,
131798,45.0,Operations,0.69,0.27,,999,3.0,
811756,,Operations,0.07,0.12,,201,,1.0
32099,,,0.4,0.9,5.0,999,7.0,0.0
512296,,Finance,0.63,0.95,,999,7.0,1.0
265893,32.0,HR,0.26,0.5,,251,6.0,1.0
41895,23.0,HR,0.57,0.98,2.0,999,6.0,
141405,59.0,,0.65,0.53,,999,3.0,0.0
541743,,HR,0.05,0.78,5.0,999,,
749416,,IT,0.14,0.15,3.0,999,,1.0
328803,,HR,0.21,0.26,,270,4.0,0.0
605110,49.0,Finance,0.05,0.79,5.0,999,7.0,
367278,,finanCe,0.16,0.34,,999,1.0,0.0
446419,,,0.91,0.35,,999,6.0,0.0
690423,,HR,0.27,0.22,,152,,1.0
509661,,Hr,0.15,0.1,,999,,
111014,39.0,Operations,0.29,0.16,4.0,232,,1.0
593987,,,0.92,0.88,,999,,0.0
508489,57.0,Hr,0.68,0.52,,212,,
3062,,finanCe,0.74,0.15,4.0,176,,1.0
445925,54.0,Operations,0.37,0.49,,170,5.0,
477273,51.0,HR,0.73,0.36,5.0,153,5.0,0.0
52956,42.0,,0.87,0.57,,999,,
946969,,Sales,0.73,0.47,,213,,0.0
201733,,finanCe,0.56,0.78,5.0,186,1.0,1.0
936745,36.0,finanCe,0.6,0.71,,999,4.0,0.0
811402,37.0,IT,0.66,0.49,,999,,
973044,27.0,Sales,0.61,0.5,,198,7.0,
952987,53.0,Hr,0.99,0.49,2.0,174,,0.0
876902,41.0,HR,0.69,0.71,,175,,0.0
79092,,HR,0.77,0.69,,999,,1.0
371650,52.0,finanCe,0.06,0.26,4.0,205,,0.0
286820,40.0,Sales,0.47,0.32,3.0,999,,1.0
701548,60.0,Finance,0.87,0.92,,999,5.0,
79099,27.0,Operations,0.58,0.22,6.0,230,2.0,1.0
783910,,HR,0.12,0.07,3.0,166,,
652265,43.0,Operations,0.3,0.52,,289,1.0,0.0
421112,60.0,Hr,0.9,0.07,5.0,216,3.0,0.0
149575,56.0,IT,0.82,0.89,,999,,0.0
105274,38.0,IT,0.75,0.01,5.0,999,6.0,1.0
218078,54.0,,0.34,0.42,,242,,0.0
545342,,,0.26,0.19,,999,8.0,1.0
319258,,Operations,0.83,0.27,,999,4.0,
669041,54.0,IT,0.33,0.67,3.0,999,9.0,
875356,,Finance,0.58,0.55,7.0,191,1.0,
87376,54.0,Finance,0.65,0.43,,195,8.0,
977127,49.0,Hr,0.1,0.11,5.0,999,3.0,
807150,24.0,Sales,0.32,0.55,,288,6.0,
629938,26.0,finanCe,0.05,0.46,,999,8.0,0.0
873041,48.0,Finance,0.96,0.44,5.0,999,,0.0
337809,49.0,finanCe,0.6,0.02,4.0,999,,
966466,,Finance,0.65,0.66,4.0,999,,
902024,,Operations,0.98,0.13,,999,,1.0
752053,38.0,Sales,0.24,0.95,,999,,1.0
605681,42.0,,0.22,0.68,5.0,255,,
955852,,HR,0.87,0.29,,999,,0.0
485632,22.0,Sales,0.46,0.92,2.0,290,,0.0
50688,42.0,HR,0.99,0.49,,999,,1.0
611414,47.0,finanCe,0.93,0.42,5.0,235,7.0,1.0
862993,,HR,0.52,0.52,2.0,999,5.0,1.0
166511,,HR,0.69,0.93,,999,6.0,1.0
209779,40.0,finanCe,0.34,0.14,2.0,999,,0.0
459387,44.0,IT,0.01,0.98,,214,,1.0
350560,58.0,finanCe,0.39,0.84,7.0,999,7.0,0.0
632137,49.0,Operations,0.96,0.58,,999,,
836763,,Hr,0.21,0.54,,244,9.0,0.0
278267,,Sales,0.75,0.61,,999,8.0,1.0
792845,,,0.43,0.05,2.0,279,,0.0
602804,52.0,Operations,0.5,0.17,3.0,999,,0.0
659688,,Finance,0.87,0.61,,296,,1.0
951390,38.0,Operations,0.12,0.93,,999,,
322774,,Hr,0.03,0.17,,275,,1.0
944489,35.0,Hr,0.74,0.44,3.0,999,4.0,0.0
53621,,HR,0.54,0.08,5.0,999,,0.0
496376,,Finance,0.39,0.52,,235,1.0,1.0
934069,,Sales,0.72,0.2,,999,9.0,
321778,42.0,,1.0,0.1,,257,5.0,1.0
347965,54.0,Hr,0.88,0.45,,999,,1.0
24951,,Hr,0.88,0.18,,260,,
819337,,HR,0.19,0.89,3.0,999,5.0,1.0
339598,,,0.57,0.08,7.0,224,1.0,0.0
401464,,IT,0.65,0.68,5.0,999,2.0,
794126,55.0,Operations,0.23,0.61,7.0,999,7.0,0.0
943368,,Hr,0.33,0.69,6.0,192,5.0,0.0
433154,29.0,finanCe,0.0,0.99,,303,8.0,
296814,24.0,Operations,0.6,0.68,2.0,216,6.0,0.0
387259,56.0,finanCe,0.42,0.43,,999,9.0,1.0
166828,59.0,finanCe,0.11,0.05,7.0,999,,1.0
428170,,HR,0.75,0.05,,999,4.0,1.0
445133,34.0,Operations,0.68,0.21,6.0,188,5.0,0.0
668332,,finanCe,0.29,0.69,5.0,261,4.0,0.0
488175,59.0,HR,0.38,0.05,6.0,182,,
673280,,IT,0.27,0.32,2.0,999,,1.0
331366,44.0,Finance,0.81,0.21,,197,,
991577,,IT,0.65,0.16,6.0,236,2.0,0.0
592656,27.0,Operations,0.45,0.42,6.0,215,,1.0
47056,,HR,0.95,0.84,,999,7.0,0.0
372342,,Finance,0.3,0.78,6.0,999,5.0,0.0
607300,,Operations,0.64,0.1,4.0,999,,0.0
678138,24.0,HR,0.57,0.14,,226,,1.0
815261,42.0,IT,0.7,0.09,2.0,267,,1.0
889614,,Hr,0.34,0.46,4.0,252,2.0,
47860,,HR,0.91,0.77,4.0,999,,1.0
64687,,IT,0.23,0.01,,999,,1.0
619631,33.0,Operations,0.28,0.42,3.0,999,6.0,0.0
932334,,Operations,0.34,0.57,,283,,
688744,48.0,Sales,0.55,0.45,,183,,1.0
77939,51.0,Sales,0.47,0.98,,261,1.0,0.0
487698,,IT,0.49,0.76,6.0,999,,
824367,26.0,,0.77,0.74,7.0,239,1.0,1.0
575755,,IT,0.66,0.08,,241,,1.0
86621,,finanCe,0.56,0.6,2.0,999,,0.0
971214,,finanCe,0.01,0.95,4.0,999,4.0,
397023,22.0,Finance,0.6,0.75,5.0,158,10.0,1.0
488187,,Operations,0.31,0.93,,999,9.0,1.0
867718,38.0,IT,0.75,0.61,,285,4.0,1.0
257558,26.0,Hr,0.11,0.32,,999,,0.0
200568,26.0,Operations,0.15,0.6,4.0,180,,
24299,58.0,HR,0.85,0.76,3.0,999,8.0,
849810,,Sales,0.39,0.85,7.0,999,4.0,0.0
309342,51.0,,0.63,0.89,7.0,183,6.0,
625090,23.0,Sales,0.36,0.45,,209,,0.0
478412,,Finance,0.22,0.58,,201,2.0,0.0
437767,54.0,HR,0.67,0.39,3.0,180,,
692003,52.0,,0.0,0.2,6.0,999,,0.0
12223,43.0,,0.92,0.46,7.0,999,5.0,0.0
75368,,,0.13,0.32,,999,,1.0
372119,,finanCe,0.57,0.48,4.0,209,5.0,1.0
988714,40.0,Sales,0.49,0.69,7.0,262,8.0,
265183,,Sales,0.66,0.2,2.0,999,2.0,1.0
533121,,IT,0.18,0.56,,217,,0.0
720762,29.0,Operations,0.63,0.29,,999,1.0,
