EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition,HoursPerProject,PerformanceRatio,TenureCategory,High_Risk_Employee
550729,38,unknown,0.76,0.77,7,220,9,0,31.43,1,Experienced,0
236713,41,unknown,0.77,0.54,3,135,13,0,45,1.45,Experienced,0
147139,31,finance,1,1,5,154,4,0,30.8,1,Mid,0
316147,41,hr,0.83,0.86,4,149,19,0,37.25,0.97,Experienced,0
522453,49,it,0.9,0.59,7,209,23,0,29.86,1.52,Mid,0
282651,23,it,1,0.59,4,141,0,0,35.25,1.7,Experienced,0
803285,41,sales,0.67,0.78,2,125,14,0,62.5,0.86,Mid,0
348036,41,hr,0.83,0.67,6,168,18,0,28,1.23,Experienced,0
753146,41,operations,0.73,0.78,6,205,16,0,34.17,0.94,Experienced,0
398521,59,hr,0.98,0.68,5,163,35,0,32.6,1.43,New,0
509646,41,unknown,0.85,0.92,5,143,14,0,28.6,0.92,Experienced,0
833602,58,hr,0.54,0.72,8,232,29,1,29,0.75,Experienced,0
647229,26,it,0.78,0.74,4,158,0,0,39.5,1.05,Mid,0
931778,41,unknown,0.99,0.51,2,120,12,0,60,1.94,Experienced,0
891678,23,sales,0.26,0.48,7,176,0,1,25.14,0.54,Experienced,0
106125,55,finance,0.8,0.41,5,153,29,0,30.6,1.96,Experienced,0
541351,23,finance,0.7,0.82,3,133,0,0,44.33,0.86,Experienced,0
706913,55,hr,0.34,0.59,6,156,28,0,26,0.58,Experienced,0
115434,51,sales,0.49,0.72,6,185,25,0,30.83,0.67,Experienced,0
125897,41,it,0.04,0.71,7,187,17,0,26.71,0.06,Experienced,0
488178,41,sales,0.91,0.7,3,147,12,0,49,1.29,Experienced,0
600785,48,finance,0.73,0.76,7,198,20,0,28.29,0.96,Experienced,0
366279,58,hr,0.68,0.71,5,174,30,0,34.8,0.96,New,0
842259,41,it,0.81,0.77,7,150,13,1,21.43,1.06,Experienced,0
681016,41,hr,1,0.66,8,212,15,1,26.5,1.53,Mid,0
641252,35,hr,0.55,0.94,6,201,8,0,33.5,0.59,Experienced,0
906231,41,hr,0.42,0.54,6,191,13,0,31.83,0.78,Experienced,0
817865,23,hr,0.54,0.57,8,220,1,0,27.5,0.94,New,0
636433,25,hr,0.87,0.74,8,234,0,0,29.25,1.18,Experienced,0
231722,41,operations,0.7,0.76,8,225,14,1,28.12,0.92,Mid,0
996549,53,it,0.6,0.74,5,175,24,0,35,0.82,Experienced,0
324305,60,unknown,0.4,0.51,8,186,36,1,23.25,0.79,Experienced,0
984114,41,sales,0.43,0.85,5,194,14,0,38.8,0.51,Mid,0
403105,38,finance,0.76,0.78,3,151,14,0,50.33,0.98,Experienced,0
984624,41,unknown,0.61,0.37,4,129,14,0,32.25,1.62,Experienced,0
330526,41,finance,0.53,0.54,4,161,13,0,40.25,0.99,Experienced,0
444602,41,sales,0.17,0.64,7,227,16,1,32.43,0.27,Mid,1
197209,41,hr,0.78,0.81,7,201,16,1,28.71,0.96,Experienced,0
741854,46,finance,0.89,0.83,6,186,22,0,31,1.07,Experienced,0
979137,41,finance,0.32,0.32,8,226,14,1,28.25,1.02,Experienced,1
186078,55,finance,0.74,0.7,2,124,30,0,62,1.06,New,0
310137,27,hr,0.82,0.76,6,175,4,0,29.17,1.07,Experienced,0
662309,41,finance,0.74,0.86,8,221,14,1,27.62,0.86,Mid,0
970648,41,it,0.71,0.75,7,206,16,0,29.43,0.94,Experienced,0
515640,41,unknown,0.33,0.63,8,224,19,1,28,0.53,Experienced,1
379172,41,sales,0.68,0.51,6,164,19,1,27.33,1.33,Mid,0
48999,41,sales,0.81,1,5,168,18,0,33.6,0.81,Experienced,0
706114,41,finance,0.04,0.43,6,193,16,1,32.17,0.09,New,0
997016,51,operations,0.39,0.24,7,211,29,1,30.14,1.59,New,1
471450,45,unknown,0.4,0.59,8,220,17,1,27.5,0.67,Experienced,1
190530,41,finance,0.53,0.61,7,197,14,0,28.14,0.87,Experienced,0
527900,52,unknown,0.75,0.69,4,176,26,0,44,1.09,Mid,0
943722,52,hr,0.48,0.57,8,189,27,1,23.62,0.84,Experienced,0
631818,47,operations,0.87,0.75,5,173,18,0,34.6,1.15,Experienced,0
425122,41,unknown,0.39,0.62,6,184,18,1,30.67,0.64,Experienced,0
804217,41,operations,0.7,0.45,4,193,16,0,48.25,1.55,Experienced,0
312798,49,hr,0.48,0.49,8,236,25,1,29.5,0.97,Experienced,0
410520,41,hr,0.2,0.29,7,166,17,1,23.71,0.7,Experienced,0
956912,55,finance,0.97,0.28,5,160,33,0,32,3.45,Experienced,0
229172,52,it,0.57,0.82,4,167,23,0,41.75,0.69,Experienced,0
842445,25,sales,0.57,0.7,5,175,1,0,35,0.81,Experienced,0
483771,52,operations,0.56,0.91,4,155,29,0,38.75,0.61,Experienced,0
242225,41,finance,0.43,0.69,8,232,12,1,29,0.62,Experienced,0
456383,41,finance,1,0.88,8,191,19,0,23.88,1.13,Experienced,0
709265,41,hr,0.38,0.42,8,218,18,1,27.25,0.92,Experienced,1
130208,41,hr,0.7,0.97,7,189,14,0,27,0.72,Experienced,0
26425,41,it,0.91,0.42,3,139,18,0,46.33,2.16,Mid,0
358937,41,sales,0.28,0.82,4,204,17,1,51,0.34,Experienced,1
249950,28,sales,0.71,0.53,8,235,1,1,29.38,1.34,Mid,0
38216,41,hr,0.38,0.49,5,140,17,1,28,0.78,Experienced,0
113809,41,it,0.55,0.78,7,221,18,1,31.57,0.7,Experienced,0
308166,45,sales,0.68,0.67,4,133,21,0,33.25,1,New,0
338839,49,sales,0.72,0.79,8,213,20,0,26.62,0.91,Experienced,0
884557,50,finance,0.74,0.73,8,234,26,0,29.25,1.01,Experienced,0
890389,46,sales,0.88,0.54,5,197,22,0,39.4,1.63,Experienced,0
805348,41,hr,0.71,0.68,5,179,16,0,35.8,1.05,Experienced,0
268782,45,operations,0.19,0.58,6,154,18,0,25.67,0.33,Mid,0
940693,22,unknown,0.38,0.51,7,203,0,0,29,0.74,Experienced,1
676583,55,it,0.72,0.45,8,199,28,0,24.88,1.62,Experienced,0
701184,56,hr,0.68,0.76,8,177,28,1,22.12,0.89,Experienced,0
389857,41,unknown,0.68,0.86,5,155,14,1,31,0.79,Experienced,0
668987,43,finance,0.95,0.84,8,216,15,0,27,1.13,Experienced,0
58920,41,sales,0.99,0.51,6,211,18,0,35.17,1.95,Experienced,0
598139,41,sales,0.74,0.75,3,188,13,0,62.67,1,Experienced,0
45559,41,finance,0.7,0.36,5,185,13,1,37,1.98,Experienced,0
802034,55,finance,0.72,0.93,5,160,29,1,32,0.78,Experienced,0
649015,57,sales,0.69,0.74,8,192,34,1,24,0.93,Experienced,0
924606,28,hr,0.81,0.75,5,175,1,0,35,1.09,Experienced,0
446379,41,finance,1,0.83,4,154,19,0,38.5,1.21,Experienced,0
544928,41,sales,0.7,0.93,8,205,17,1,25.62,0.76,Experienced,0
283882,31,hr,0.56,0.2,3,130,7,1,43.33,2.83,Experienced,0
502725,31,finance,1,0.81,4,193,5,0,48.25,1.24,Experienced,0
196999,41,hr,0.65,0.46,8,216,19,1,27,1.42,Mid,0
750695,41,unknown,0.58,0.79,6,204,16,0,34,0.74,Experienced,0
922923,41,operations,0.25,0.72,8,226,13,1,28.25,0.34,Experienced,1
612724,41,unknown,0.35,0.66,8,219,12,1,27.38,0.53,Experienced,1
72042,41,finance,0.98,0.9,4,173,18,0,43.25,1.09,Mid,0
321637,41,hr,0.72,0.78,6,192,16,0,32,0.92,Experienced,0
827374,24,unknown,0.69,0.71,3,148,2,0,49.33,0.97,Experienced,0
428315,43,operations,1,1,6,188,17,0,31.33,1,New,0
335015,30,operations,0.95,0.66,8,198,8,1,24.75,1.45,Experienced,0
512998,54,finance,0.77,0.6,7,209,28,0,29.86,1.28,Experienced,0
260177,41,finance,0.47,0.46,5,189,16,1,37.8,1.03,Experienced,0
23440,41,finance,0.57,0.75,7,218,16,0,31.14,0.76,Experienced,0
234524,41,unknown,0.78,0.59,5,192,12,0,38.4,1.32,Experienced,0
563480,41,it,0.59,0.98,8,222,19,1,27.75,0.61,Experienced,0
966417,49,finance,0.8,0.6,5,181,27,0,36.2,1.33,Experienced,0
369870,24,unknown,0.87,0.92,7,195,0,0,27.86,0.95,Experienced,0
762884,43,finance,0.7,0.8,8,215,19,1,26.88,0.88,Experienced,0
492619,44,operations,0.61,0.53,8,248,18,1,31,1.15,Experienced,0
433802,29,unknown,0.47,0.67,8,203,5,0,25.38,0.7,Experienced,0
570508,54,finance,0.64,0.77,6,205,31,1,34.17,0.83,Experienced,0
58282,41,sales,1,1,5,145,18,0,29,1,Experienced,0
113178,57,hr,0.68,0.47,4,159,35,0,39.75,1.45,Experienced,0
327746,41,hr,0.42,0.73,5,215,16,0,43,0.57,Experienced,0
620221,27,operations,0.96,0.6,4,161,4,0,40.25,1.6,Mid,0
863225,22,finance,0.56,0.53,6,171,0,0,28.5,1.06,Experienced,0
761365,41,operations,0.43,0.73,8,219,12,1,27.38,0.59,Mid,0
932342,43,finance,0.73,0.38,8,237,19,1,29.62,1.94,Mid,0
631653,60,it,0.86,0.75,8,213,31,0,26.62,1.14,Experienced,0
21788,24,operations,1,0.81,5,148,0,0,29.6,1.23,Mid,0
687319,41,operations,0.31,0.82,6,204,13,1,34,0.38,Mid,1
677031,52,it,0.86,0.54,6,188,23,0,31.33,1.6,Experienced,0
547378,48,it,1,1,3,150,20,0,50,1,New,0
737654,46,finance,0.55,0.78,8,214,23,1,26.75,0.71,Experienced,0
106017,30,hr,0.62,0.78,8,193,8,0,24.12,0.79,Experienced,0
314004,41,hr,1,0.93,6,202,17,0,33.67,1.08,Experienced,0
341298,41,it,0.49,0.79,8,228,18,1,28.5,0.62,Experienced,0
454858,49,finance,1,0.52,7,200,24,0,28.57,1.94,Experienced,0
445668,24,finance,0.65,0.7,5,163,0,1,32.6,0.93,Experienced,0
656283,41,operations,0.53,0.59,5,167,18,0,33.4,0.9,Experienced,0
951898,41,hr,0.14,0.51,8,239,13,1,29.88,0.27,Mid,1
43038,41,sales,0.51,0.73,7,225,12,1,32.14,0.7,Experienced,0
101552,47,sales,0.71,0.28,5,168,21,0,33.6,2.55,Experienced,0
153042,46,operations,0.75,0.67,7,182,22,1,26,1.11,Experienced,0
80980,47,finance,0,0.54,7,202,21,1,28.86,0,Experienced,1
916436,36,finance,0.88,0.48,7,224,12,1,32,1.85,Experienced,0
215439,34,hr,0.8,0.54,4,134,10,0,33.5,1.48,New,0
74379,54,hr,0.57,0.69,8,234,25,1,29.25,0.83,Experienced,0
901297,26,it,0.89,0.68,4,121,0,0,30.25,1.3,Experienced,0
507453,41,hr,0.73,0.82,5,188,14,0,37.6,0.88,New,0
93268,41,unknown,0.93,0.71,8,213,14,0,26.62,1.33,Experienced,0
744457,41,operations,0.94,0.83,4,147,15,0,36.75,1.14,Experienced,0
637721,39,operations,0.17,0.72,8,232,17,1,29,0.24,Experienced,1
635550,41,unknown,0.35,0.56,5,161,18,0,32.2,0.63,Experienced,0
58390,33,finance,0.74,0.7,5,179,11,0,35.8,1.05,Experienced,0
738545,27,finance,0.39,1,6,208,5,0,34.67,0.39,Experienced,1
56449,57,hr,0.44,0.48,4,120,30,1,30,0.91,Experienced,0
977814,41,finance,0.96,0.92,5,186,18,0,37.2,1.05,Experienced,0
624190,41,it,0.49,0.35,7,201,14,0,28.71,1.38,Experienced,0
287547,38,hr,0.23,0.78,2,140,9,1,70,0.29,Experienced,0
722633,41,hr,1,0.59,4,150,12,0,37.5,1.7,New,0
653624,41,hr,0.94,0.93,5,188,14,0,37.6,1.01,Experienced,0
843522,41,finance,0.45,0.57,4,160,13,0,40,0.79,Experienced,0
200342,54,sales,0.85,0.78,7,198,27,0,28.29,1.08,New,0
678798,35,operations,1,0.57,4,159,10,0,39.75,1.77,Experienced,0
683198,49,finance,0.75,0.6,8,195,27,0,24.38,1.25,Experienced,0
158277,41,operations,1,1,3,127,13,0,42.33,1,Mid,0
53518,30,finance,0.95,0.88,3,157,2,0,52.33,1.08,Experienced,0
851430,40,finance,0.6,0.82,6,188,18,1,31.33,0.73,Experienced,0
629132,41,finance,0.81,0.95,8,228,13,1,28.5,0.86,Mid,0
9152,41,finance,0.83,0.62,7,224,19,0,32,1.34,Mid,0
196117,41,finance,1,0.61,6,187,16,0,31.17,1.63,Experienced,0
509692,41,it,0.43,0.78,5,190,17,1,38,0.55,Mid,0
806715,55,it,0.63,0.56,8,224,27,1,28,1.13,New,0
680091,25,it,0.96,0.68,7,228,0,0,32.57,1.43,Experienced,0
154867,41,it,0.71,0.62,5,162,15,0,32.4,1.15,Mid,0
110515,41,unknown,1,0.97,3,129,16,0,43,1.03,Experienced,0
339608,38,sales,0.31,0.56,6,189,16,1,31.5,0.56,Experienced,0
47216,41,it,0.86,0.73,8,227,15,1,28.38,1.17,Experienced,0
753321,42,finance,1,0.59,5,185,17,0,37,1.69,Experienced,0
185452,38,finance,0.7,0.82,6,169,11,0,28.17,0.85,Experienced,0
438588,41,finance,0.59,0.85,4,162,18,0,40.5,0.7,Experienced,0
853415,41,unknown,0.82,0.76,4,155,15,0,38.75,1.07,Experienced,0
431952,27,finance,0.73,0.83,4,156,0,0,39,0.88,New,0
257209,57,sales,0.8,1,7,209,34,0,29.86,0.81,Experienced,0
989076,41,finance,0.82,0.79,8,239,12,1,29.88,1.04,Experienced,0
786736,41,it,0.41,0.78,6,188,19,1,31.33,0.52,Experienced,0
720204,41,it,0.6,0.85,5,178,15,0,35.6,0.71,Experienced,0
55973,32,hr,0.88,0.96,2,120,7,0,60,0.91,Experienced,0
424175,46,operations,0.76,0.68,7,176,22,1,25.14,1.12,Experienced,0
552277,41,unknown,0.73,1,7,197,15,0,28.14,0.73,Experienced,0
505444,41,sales,0.51,0.99,6,201,15,0,33.5,0.52,Experienced,0
14349,36,it,0.46,0.85,5,177,10,0,35.4,0.54,Experienced,0
929698,31,unknown,0.45,0.58,7,219,5,0,31.29,0.77,Mid,0
336745,31,hr,0.46,0.41,5,206,2,1,41.2,1.13,Experienced,0
282801,41,finance,0.93,0.61,8,191,16,0,23.88,1.54,New,0
875398,56,hr,0.83,0.65,6,199,31,0,33.17,1.28,Experienced,0
536816,55,hr,0.7,0.64,7,224,26,1,32,1.1,Experienced,0
400624,25,hr,0.8,0.85,2,149,1,0,74.5,0.95,Experienced,0
947973,51,finance,0.83,0.54,5,202,26,0,40.4,1.54,Experienced,0
314673,34,hr,0.85,0.84,8,247,9,1,30.88,1.01,Experienced,0
703041,41,operations,1,0.67,4,120,19,0,30,1.49,Experienced,0
856784,41,sales,0.76,0.95,7,194,13,0,27.71,0.8,Experienced,0
844674,50,hr,0.41,0.7,7,237,28,1,33.86,0.59,Mid,0
570645,41,it,0.99,0.82,8,244,13,1,30.5,1.21,Experienced,0
350863,41,hr,0.77,0.45,2,120,18,0,60,1.71,Experienced,0
646601,41,it,0.51,0.51,8,243,17,1,30.38,0.98,Experienced,0
775509,41,operations,0.39,1,7,211,13,1,30.14,0.39,Experienced,1
494945,57,hr,0.58,0.69,6,186,35,0,31,0.84,Experienced,0
150345,44,operations,0.52,0.44,8,232,20,1,29,1.17,Experienced,0
948016,41,sales,0.95,0.92,6,213,17,0,35.5,1.04,Experienced,0
297914,41,unknown,0.59,0.93,4,138,15,0,34.5,0.64,New,0
228258,48,finance,0.84,0.31,6,228,21,0,38,2.69,Experienced,0
607339,52,it,0.75,0.55,6,191,25,0,31.83,1.38,Experienced,0
340587,41,unknown,1,0.52,4,154,14,0,38.5,1.92,Experienced,0
312292,41,finance,0.4,0.62,8,205,17,1,25.62,0.64,Experienced,1
656519,41,operations,0.66,0.49,6,176,15,1,29.33,1.35,Experienced,0
670935,41,operations,0.69,0.59,7,186,18,0,26.57,1.17,Experienced,0
648602,47,unknown,0.71,0.64,4,134,24,0,33.5,1.12,Experienced,0
489483,41,finance,0.66,0.69,8,195,14,0,24.38,0.95,Mid,0
999537,37,unknown,0.68,0.78,5,208,14,0,41.6,0.87,Experienced,0
933507,41,unknown,0.91,0.84,6,217,15,0,36.17,1.09,Mid,0
309255,58,sales,0.76,0.86,6,161,31,0,26.83,0.88,New,0
97073,37,hr,0.66,0.81,6,202,9,0,33.67,0.81,Mid,0
624226,41,finance,0.63,0.51,7,230,13,1,32.86,1.23,Experienced,0
549711,41,hr,1,0.86,3,137,15,0,45.67,1.16,Mid,0
753672,41,it,0.35,0.16,5,211,12,1,42.2,2.26,Experienced,1
588935,58,operations,0.67,0.79,5,191,35,0,38.2,0.84,Experienced,0
312389,41,unknown,0.93,0.79,7,229,14,1,32.71,1.17,Experienced,0
82340,41,finance,0.27,0.73,2,151,13,1,75.5,0.37,New,0
241039,41,hr,0.62,0.83,7,207,15,1,29.57,0.74,Experienced,0
606495,41,finance,0.92,0.82,5,163,16,0,32.6,1.12,Experienced,0
440303,45,finance,0.48,1,5,194,17,0,38.8,0.48,Experienced,0
640153,41,finance,0.33,0.32,5,143,16,0,28.6,1.02,Experienced,0
422929,39,finance,0.72,0.76,6,178,13,0,29.67,0.96,Experienced,0
321939,41,operations,0.74,0.75,5,190,15,0,38,0.99,Experienced,0
834370,51,finance,0.36,0.33,8,196,29,1,24.5,1.09,Mid,0
363750,56,operations,0.59,0.81,7,166,28,1,23.71,0.73,Mid,0
931274,31,finance,0.62,0.6,8,208,9,1,26,1.04,Mid,0
648241,56,hr,0.82,0.81,8,232,32,0,29,1.01,Mid,0
685929,36,operations,0.72,0.86,8,198,8,1,24.75,0.83,Experienced,0
970792,58,hr,0.89,0.51,5,184,31,0,36.8,1.75,Experienced,0
484796,47,sales,0.96,0.79,7,146,23,0,20.86,1.2,New,0
377954,46,sales,0.17,0.55,5,191,22,1,38.2,0.32,Experienced,0
912475,36,finance,1,1,7,181,13,0,25.86,1,Experienced,0
76802,26,finance,1,0.62,3,125,1,0,41.67,1.62,Experienced,0
371155,29,it,1,0.68,3,190,6,0,63.33,1.47,Experienced,0
764286,31,unknown,0.97,0.44,6,194,4,0,32.33,2.18,Experienced,0
56245,41,unknown,0.68,1,5,150,15,0,30,0.68,New,0
56717,27,finance,0.82,0.89,4,176,5,0,44,0.93,Mid,0
878167,39,hr,0.92,0.92,3,134,12,0,44.67,1,Experienced,0
794572,41,finance,0.88,0.88,7,202,15,1,28.86,0.99,Experienced,0
349249,40,sales,0.85,0.94,5,175,13,0,35,0.9,Experienced,0
342088,41,sales,0.56,0.7,8,239,15,1,29.88,0.79,Experienced,0
58220,36,operations,0.58,0.76,5,170,8,0,34,0.77,Experienced,0
336782,41,sales,0.88,0.86,5,153,19,0,30.6,1.02,Experienced,0
442527,41,sales,0.85,0.77,7,192,15,1,27.43,1.1,Experienced,0
420630,40,sales,0.9,0.57,4,156,16,0,39,1.58,Mid,0
363326,27,operations,0.33,0.65,8,209,0,1,26.12,0.51,Experienced,1
341165,43,finance,0.92,0.44,3,140,21,0,46.67,2.08,Experienced,0
662770,41,hr,0.89,0.88,6,200,15,0,33.33,1.02,Experienced,0
563666,29,hr,1,0.6,8,212,5,0,26.5,1.66,Experienced,0
345405,48,operations,0.63,0.95,5,148,24,0,29.6,0.66,Experienced,0
657867,41,sales,0.65,0.65,5,190,13,0,38,1.01,Mid,0
87381,58,hr,0.91,0.8,6,189,33,0,31.5,1.13,Experienced,0
229730,27,unknown,0.53,0.98,7,219,3,0,31.29,0.54,Experienced,0
797467,41,finance,0.68,0.48,4,157,18,0,39.25,1.43,Experienced,0
594385,41,sales,0.94,1,8,212,19,1,26.5,0.94,Mid,0
924376,41,sales,0.49,0.65,3,120,19,0,40,0.75,Experienced,0
10900,33,sales,0.29,0.58,8,229,4,1,28.62,0.5,Mid,1
847972,34,finance,0.75,1,8,213,12,0,26.62,0.75,Experienced,0
555121,43,hr,0.57,0.8,8,188,17,1,23.5,0.71,Experienced,0
285213,59,sales,0.8,0.42,8,198,32,0,24.75,1.92,Experienced,0
598235,50,sales,0.6,0.78,7,221,24,1,31.57,0.77,Experienced,0
86146,41,finance,0.59,0.77,6,220,18,0,36.67,0.77,Mid,0
967151,41,finance,0.59,0.53,6,179,12,0,29.83,1.13,Experienced,0
80987,41,unknown,0.74,0.63,8,216,14,1,27,1.18,Experienced,0
999236,41,operations,0.26,0.33,8,230,13,1,28.75,0.79,Experienced,1
771834,41,unknown,0.14,0.65,6,212,17,0,35.33,0.22,Experienced,1
341260,41,finance,0.23,0.77,3,145,12,0,48.33,0.3,New,0
538726,41,it,0.85,1,4,161,15,0,40.25,0.85,Mid,0
729811,41,unknown,0.77,0.93,5,175,14,0,35,0.82,New,0
10316,50,sales,0.42,0.66,4,154,26,0,38.5,0.63,Experienced,0
107901,41,hr,0.6,0.89,6,167,14,0,27.83,0.68,Experienced,0
816202,39,hr,0.58,0.82,8,234,15,1,29.25,0.7,New,0
726529,41,finance,0.5,0.85,7,175,14,0,25,0.59,Experienced,0
982947,41,operations,0.62,0.75,7,227,15,1,32.43,0.83,Experienced,0
795979,41,unknown,0.41,0.99,5,179,12,0,35.8,0.41,Experienced,0
20505,41,operations,0.53,0.89,8,223,15,1,27.88,0.6,Experienced,0
534476,59,finance,0.75,0.59,7,206,36,0,29.43,1.28,Experienced,0
604045,41,hr,0.36,0.45,7,220,13,1,31.43,0.79,Experienced,1
223967,55,hr,1,1,5,184,27,0,36.8,1,Mid,0
755352,56,it,0.99,0.6,3,142,31,1,47.33,1.66,Mid,0
24819,59,sales,0.65,0.55,5,146,37,0,29.2,1.19,Experienced,0
256206,42,operations,0.51,0.58,8,234,16,0,29.25,0.89,Experienced,0
565749,45,unknown,0.5,0.55,6,203,19,0,33.83,0.91,Mid,0
473814,38,it,0.59,0.9,8,199,14,1,24.88,0.65,Experienced,0
165099,41,finance,0.7,0.81,5,143,16,0,28.6,0.87,Experienced,0
279168,41,hr,0.55,0.2,7,189,13,1,27,2.82,Experienced,0
662231,45,hr,1,0.73,2,120,19,0,60,1.36,Experienced,0
153957,41,operations,0.68,0.91,8,211,14,1,26.38,0.74,Mid,0
684240,41,hr,0.87,0.96,8,177,13,0,22.12,0.91,Experienced,0
960921,40,sales,0.56,0.89,6,183,15,0,30.5,0.63,Experienced,0
15694,41,unknown,0.61,0.22,7,172,19,0,24.57,2.79,Experienced,0
265679,41,operations,0.65,0.65,8,215,14,0,26.88,0.99,New,0
146522,41,sales,0.9,1,5,173,17,0,34.6,0.9,Experienced,0
636198,28,operations,0.74,0.65,4,172,5,0,43,1.13,Experienced,0
179212,41,unknown,1,0.81,6,163,14,0,27.17,1.24,Experienced,0
386991,41,sales,0.56,0.8,4,159,12,0,39.75,0.7,New,0
870942,41,sales,0.33,0.47,7,185,13,1,26.43,0.69,New,0
65695,41,operations,0.77,1,4,157,12,0,39.25,0.77,Experienced,0
106052,41,hr,0.22,0.78,8,218,19,1,27.25,0.28,Experienced,1
29373,41,hr,0.72,0.62,6,197,14,1,32.83,1.16,Mid,0
760098,42,operations,0.54,0.47,6,203,17,0,33.83,1.14,Experienced,0
403672,37,sales,0.57,0.64,7,188,12,1,26.86,0.88,Mid,0
587634,41,hr,0.71,0.69,6,210,19,0,35,1.03,Experienced,0
625270,41,hr,0.59,0.65,6,157,13,0,26.17,0.91,Experienced,0
652413,41,hr,0.33,0.21,6,187,16,1,31.17,1.57,Mid,0
259809,35,finance,0.25,0.74,6,168,8,0,28,0.33,Mid,0
408554,49,it,0.93,0.9,5,193,26,0,38.6,1.04,Experienced,0
721626,40,it,0.81,0.86,4,145,13,0,36.25,0.93,New,0
121390,41,finance,0.76,0.42,4,167,18,1,41.75,1.81,Experienced,0
58440,41,finance,0.84,0.67,6,171,16,0,28.5,1.27,Experienced,0
483860,41,unknown,0.46,0.64,6,210,14,0,35,0.71,Experienced,0
605029,57,finance,0.63,0.99,8,224,32,1,28,0.63,Experienced,0
757886,49,unknown,1,0.83,6,142,21,0,23.67,1.21,Experienced,0
205656,22,hr,0.36,0.89,6,167,0,0,27.83,0.4,Experienced,0
738045,41,unknown,0.51,0.92,4,127,13,0,31.75,0.56,Experienced,0
628466,41,sales,0.25,0.55,4,157,16,1,39.25,0.46,New,0
102040,41,operations,0.39,0.66,6,185,15,1,30.83,0.59,Experienced,0
716990,41,unknown,0.7,0.8,8,248,17,1,31,0.88,Experienced,0
848653,48,sales,0.72,0.75,6,191,21,0,31.83,0.96,Experienced,0
300419,41,hr,0.22,0.71,6,196,15,1,32.67,0.32,Experienced,0
13012,55,finance,0.99,0.68,4,160,27,0,40,1.46,Experienced,0
247742,40,unknown,0.67,0.43,5,142,11,1,28.4,1.56,Experienced,0
948842,41,finance,0.51,1,7,211,16,1,30.14,0.51,Experienced,0
597873,27,sales,1,0.94,4,164,2,0,41,1.07,Experienced,0
770060,56,unknown,0.85,0.73,4,176,32,0,44,1.17,Experienced,0
781487,34,finance,0.71,0.72,8,223,9,1,27.88,0.98,Mid,0
330690,40,finance,0.49,0.48,5,197,16,0,39.4,1.02,Experienced,0
295217,41,sales,0.27,0.88,6,186,14,1,31,0.31,Experienced,0
965092,41,unknown,0.74,0.89,5,175,18,0,35,0.83,Experienced,0
119204,55,hr,0.26,0.94,3,143,31,1,47.67,0.27,Experienced,0
983030,32,finance,0.55,0.57,4,189,8,0,47.25,0.97,Mid,0
276141,41,hr,0.36,0.75,8,206,15,1,25.75,0.48,Mid,1
680737,41,hr,0.49,0.74,7,213,16,1,30.43,0.66,Experienced,0
170677,41,unknown,0.84,0.97,7,240,14,0,34.29,0.87,Experienced,0
976539,38,sales,0.6,0.89,4,165,15,0,41.25,0.68,Mid,0
715564,22,sales,0.52,0.51,3,150,0,0,50,1.04,Experienced,0
738123,41,finance,0.16,0.82,6,226,13,1,37.67,0.2,Experienced,1
68080,41,unknown,0.62,0.59,8,225,17,1,28.12,1.05,Experienced,0
736054,41,sales,0.7,0.73,6,262,19,1,43.67,0.96,Experienced,0
818323,41,unknown,0.93,0.86,4,126,16,0,31.5,1.08,Experienced,0
213378,41,sales,0.86,0.54,5,178,13,0,35.6,1.6,Experienced,0
616725,41,finance,0.12,0.92,8,217,17,0,27.12,0.13,Experienced,1
395613,51,unknown,0.76,0.86,8,240,22,0,30,0.89,New,0
823382,41,sales,0.91,1,7,184,12,0,26.29,0.91,Experienced,0
324757,39,hr,0.48,0.54,5,145,17,0,29,0.89,Experienced,0
937894,41,operations,0.54,0.59,6,206,15,0,34.33,0.91,Experienced,0
797536,25,sales,0.66,0.75,6,189,3,0,31.5,0.88,Experienced,0
52058,41,unknown,0.69,0.69,5,191,13,0,38.2,1,Experienced,0
480813,52,operations,0.73,0.63,8,214,26,0,26.75,1.15,Experienced,0
809982,41,hr,0.2,0.72,8,228,13,1,28.5,0.28,Experienced,1
130454,54,hr,0.42,0.51,4,167,31,0,41.75,0.82,Experienced,0
776719,41,unknown,1,0.95,6,165,16,0,27.5,1.05,Experienced,0
700884,44,hr,1,1,6,141,15,0,23.5,1,Experienced,0
599131,32,operations,0.76,0.87,3,137,5,0,45.67,0.87,Experienced,0
429440,41,it,0.76,0.73,8,241,19,0,30.12,1.05,Experienced,0
127651,48,hr,0.36,0.98,8,190,24,1,23.75,0.37,Mid,0
929595,45,operations,1,0.77,5,161,17,0,32.2,1.29,Experienced,0
489623,37,hr,0.29,0.73,8,238,9,1,29.75,0.4,Experienced,1
219197,31,hr,0.62,0.55,6,199,6,1,33.17,1.12,Experienced,0
143253,43,finance,0.15,0.37,5,170,21,1,34,0.4,Experienced,0
8305,53,unknown,0.73,0.83,4,152,29,0,38,0.87,Mid,0
871756,47,finance,0.24,0.54,6,174,23,1,29,0.44,Experienced,0
68975,57,hr,1,0.57,3,147,29,0,49,1.74,Experienced,0
